caller_id,receiver_id,caller_phone,receiver_phone,timestamp,duration_sec,call_type
P002,P010,+91-90000-10002,+91-90000-10010,2026-06-17 19:59:00,746,voice
P009,P007,+91-90000-10009,+91-90000-10007,2026-06-11 19:52:00,872,voice
P009,P010,+91-90000-10009,+91-90000-10010,2026-08-18 18:24:00,286,voice
P032,P007,+91-90000-10032,+91-90000-10007,2026-08-04 02:26:00,653,voice
P005,P006,+91-90000-10005,+91-90000-10006,2026-06-07 17:42:00,702,voice
P007,P009,+91-90000-10007,+91-90000-10009,2026-06-27 07:20:00,197,voice
P005,P006,+91-90000-10005,+91-90000-10006,2026-06-24 12:08:00,899,voice
P006,P009,+91-90000-10006,+91-90000-10009,2026-07-22 22:20:00,530,voice
P009,P008,+91-90000-10009,+91-90000-10008,2026-08-26 22:56:00,52,voice
P012,P033,+91-90000-10012,+91-90000-10033,2026-06-11 02:44:00,838,voice
P007,P010,+91-90000-10007,+91-90000-10010,2026-06-01 03:56:00,539,voice
P021,P008,+91-90000-10021,+91-90000-10008,2026-07-04 03:16:00,516,voice
P009,P008,+91-90000-10009,+91-90000-10008,2026-06-05 07:10:00,289,voice
P009,P008,+91-90000-10009,+91-90000-10008,2026-07-12 00:18:00,383,voice
P005,P001,+91-90000-10005,+91-90000-10001,2026-08-20 02:02:00,77,voice
P008,P006,+91-90000-10008,+91-90000-10006,2026-08-11 09:02:00,596,voice
P010,P006,+91-90000-10010,+91-90000-10006,2026-07-08 03:48:00,132,voice
P008,P006,+91-90000-10008,+91-90000-10006,2026-08-23 15:16:00,207,voice
P044,P012,+91-90000-10044,+91-90000-10012,2026-07-06 07:48:00,411,voice
P001,P004,+91-90000-10001,+91-90000-10004,2026-07-27 06:33:00,881,voice
P008,P007,+91-90000-10008,+91-90000-10007,2026-07-21 23:48:00,204,voice
P005,P002,+91-90000-10005,+91-90000-10002,2026-07-26 12:08:00,378,voice
P024,P046,+91-90000-10024,+91-90000-10046,2026-07-11 19:17:00,154,voice
P009,P023,+91-90000-10009,+91-90000-10023,2026-06-27 16:20:00,737,voice
P008,P007,+91-90000-10008,+91-90000-10007,2026-07-26 00:59:00,412,voice
P002,P003,+91-90000-10002,+91-90000-10003,2026-07-27 22:07:00,616,voice
P006,P005,+91-90000-10006,+91-90000-10005,2026-06-03 04:44:00,195,voice
P019,P044,+91-90000-10019,+91-90000-10044,2026-08-21 13:23:00,783,voice
P007,P008,+91-90000-10007,+91-90000-10008,2026-08-11 07:19:00,158,voice
P004,P002,+91-90000-10004,+91-90000-10002,2026-08-27 09:49:00,327,voice
P009,P007,+91-90000-10009,+91-90000-10007,2026-08-08 16:38:00,704,voice
P018,P011,+91-90000-10018,+91-90000-10011,2026-06-02 03:40:00,581,voice
P028,P021,+91-90000-10028,+91-90000-10021,2026-06-10 03:09:00,339,voice
P009,P007,+91-90000-10009,+91-90000-10007,2026-06-10 09:14:00,769,voice
P022,P006,+91-90000-10022,+91-90000-10006,2026-08-19 02:11:00,43,voice
P001,P002,+91-90000-10001,+91-90000-10002,2026-08-22 00:01:00,434,voice
P002,P040,+91-90000-10002,+91-90000-10040,2026-06-02 11:10:00,578,voice
P044,P040,+91-90000-10044,+91-90000-10040,2026-06-25 09:46:00,623,voice
P046,P003,+91-90000-10046,+91-90000-10003,2026-06-21 11:25:00,630,voice
P006,P010,+91-90000-10006,+91-90000-10010,2026-08-24 16:24:00,40,voice
P007,P010,+91-90000-10007,+91-90000-10010,2026-06-02 05:21:00,492,voice
P008,P010,+91-90000-10008,+91-90000-10010,2026-06-27 11:22:00,537,voice
P006,P009,+91-90000-10006,+91-90000-10009,2026-08-04 11:35:00,436,voice
P019,P046,+91-90000-10019,+91-90000-10046,2026-06-11 09:59:00,772,voice
P010,P006,+91-90000-10010,+91-90000-10006,2026-06-21 07:00:00,617,voice
P006,P004,+91-90000-10006,+91-90000-10004,2026-06-08 23:43:00,756,voice
P005,P006,+91-90000-10005,+91-90000-10006,2026-06-12 00:48:00,252,voice
P001,P002,+91-90000-10001,+91-90000-10002,2026-06-11 21:00:00,722,voice
P039,P009,+91-90000-10039,+91-90000-10009,2026-07-19 16:37:00,588,voice
P003,P005,+91-90000-10003,+91-90000-10005,2026-08-24 10:28:00,489,voice
P040,P012,+91-90000-10040,+91-90000-10012,2026-08-11 02:20:00,640,voice
P036,P005,+91-90000-10036,+91-90000-10005,2026-07-20 06:34:00,101,voice
P001,P002,+91-90000-10001,+91-90000-10002,2026-08-03 15:29:00,754,voice
P028,P048,+91-90000-10028,+91-90000-10048,2026-06-03 14:47:00,669,voice
P035,P042,+91-90000-10035,+91-90000-10042,2026-08-04 12:37:00,797,voice
P041,P011,+91-90000-10041,+91-90000-10011,2026-06-23 14:37:00,823,voice
P015,P008,+91-90000-10015,+91-90000-10008,2026-08-13 23:54:00,341,voice
P002,P001,+91-90000-10002,+91-90000-10001,2026-07-07 15:37:00,655,voice
P008,P009,+91-90000-10008,+91-90000-10009,2026-08-12 16:06:00,93,voice
P008,P007,+91-90000-10008,+91-90000-10007,2026-08-08 02:25:00,217,voice
P008,P006,+91-90000-10008,+91-90000-10006,2026-06-08 14:04:00,434,voice
P005,P002,+91-90000-10005,+91-90000-10002,2026-07-17 00:14:00,376,voice
P033,P041,+91-90000-10033,+91-90000-10041,2026-06-21 20:44:00,658,voice
P010,P008,+91-90000-10010,+91-90000-10008,2026-06-02 06:41:00,216,voice
P009,P006,+91-90000-10009,+91-90000-10006,2026-07-16 10:47:00,217,voice
P008,P006,+91-90000-10008,+91-90000-10006,2026-07-06 18:50:00,460,voice
P016,P033,+91-90000-10016,+91-90000-10033,2026-06-08 21:43:00,868,voice
P001,P002,+91-90000-10001,+91-90000-10002,2026-06-13 04:39:00,59,voice
P003,P028,+91-90000-10003,+91-90000-10028,2026-07-17 16:26:00,448,voice
P022,P038,+91-90000-10022,+91-90000-10038,2026-08-09 07:25:00,838,voice
P006,P005,+91-90000-10006,+91-90000-10005,2026-07-17 07:40:00,376,voice
P026,P019,+91-90000-10026,+91-90000-10019,2026-08-17 03:58:00,352,voice
P002,P001,+91-90000-10002,+91-90000-10001,2026-07-10 10:46:00,540,voice
P008,P007,+91-90000-10008,+91-90000-10007,2026-07-19 07:54:00,205,voice
P036,P029,+91-90000-10036,+91-90000-10029,2026-07-13 05:25:00,651,voice
P006,P004,+91-90000-10006,+91-90000-10004,2026-08-13 15:32:00,386,voice
P050,P043,+91-90000-10050,+91-90000-10043,2026-07-18 10:37:00,224,voice
P003,P006,+91-90000-10003,+91-90000-10006,2026-08-07 07:19:00,868,voice
P050,P037,+91-90000-10050,+91-90000-10037,2026-06-14 22:16:00,93,voice
P005,P001,+91-90000-10005,+91-90000-10001,2026-07-15 19:39:00,207,voice
P004,P002,+91-90000-10004,+91-90000-10002,2026-08-11 11:20:00,629,voice
P006,P005,+91-90000-10006,+91-90000-10005,2026-07-10 02:41:00,676,voice
P007,P006,+91-90000-10007,+91-90000-10006,2026-08-21 15:17:00,343,voice
P009,P007,+91-90000-10009,+91-90000-10007,2026-07-10 08:33:00,467,voice
P005,P002,+91-90000-10005,+91-90000-10002,2026-06-15 03:07:00,550,voice
P002,P001,+91-90000-10002,+91-90000-10001,2026-07-17 11:08:00,640,voice
P001,P003,+91-90000-10001,+91-90000-10003,2026-07-24 13:09:00,224,voice
P023,P036,+91-90000-10023,+91-90000-10036,2026-07-21 01:56:00,718,voice
P038,P041,+91-90000-10038,+91-90000-10041,2026-08-15 15:58:00,491,voice
P002,P006,+91-90000-10002,+91-90000-10006,2026-07-27 01:51:00,638,voice
P010,P007,+91-90000-10010,+91-90000-10007,2026-06-14 05:08:00,486,voice
P010,P009,+91-90000-10010,+91-90000-10009,2026-08-12 06:33:00,833,voice
P004,P002,+91-90000-10004,+91-90000-10002,2026-08-18 22:11:00,165,voice
P025,P038,+91-90000-10025,+91-90000-10038,2026-07-03 18:28:00,183,voice
P013,P046,+91-90000-10013,+91-90000-10046,2026-07-22 11:10:00,613,voice
P001,P003,+91-90000-10001,+91-90000-10003,2026-07-26 11:46:00,862,voice
P003,P005,+91-90000-10003,+91-90000-10005,2026-08-19 01:56:00,840,voice
P001,P002,+91-90000-10001,+91-90000-10002,2026-08-25 08:25:00,733,voice
P002,P003,+91-90000-10002,+91-90000-10003,2026-08-10 10:03:00,894,voice
P023,P019,+91-90000-10023,+91-90000-10019,2026-06-04 09:49:00,146,voice
P006,P001,+91-90000-10006,+91-90000-10001,2026-08-23 06:11:00,683,voice
P006,P007,+91-90000-10006,+91-90000-10007,2026-08-05 23:18:00,498,voice
P003,P006,+91-90000-10003,+91-90000-10006,2026-07-16 12:53:00,861,voice
P003,P004,+91-90000-10003,+91-90000-10004,2026-08-19 17:10:00,875,voice
P009,P010,+91-90000-10009,+91-90000-10010,2026-08-15 16:50:00,785,voice
P034,P020,+91-90000-10034,+91-90000-10020,2026-07-16 06:48:00,25,voice
P006,P007,+91-90000-10006,+91-90000-10007,2026-07-10 13:59:00,335,voice
P005,P003,+91-90000-10005,+91-90000-10003,2026-07-24 21:42:00,850,voice
P003,P006,+91-90000-10003,+91-90000-10006,2026-08-17 11:59:00,297,voice
P009,P008,+91-90000-10009,+91-90000-10008,2026-07-26 06:03:00,651,voice
P041,P014,+91-90000-10041,+91-90000-10014,2026-06-01 18:27:00,88,voice
P009,P007,+91-90000-10009,+91-90000-10007,2026-06-02 16:18:00,148,voice
P005,P006,+91-90000-10005,+91-90000-10006,2026-07-22 10:40:00,95,voice
P045,P048,+91-90000-10045,+91-90000-10048,2026-06-12 00:25:00,362,voice
P006,P003,+91-90000-10006,+91-90000-10003,2026-06-09 10:13:00,167,voice
P010,P007,+91-90000-10010,+91-90000-10007,2026-07-15 16:44:00,284,voice
P006,P008,+91-90000-10006,+91-90000-10008,2026-07-17 00:30:00,859,voice
P001,P006,+91-90000-10001,+91-90000-10006,2026-06-20 07:40:00,503,voice
P001,P003,+91-90000-10001,+91-90000-10003,2026-06-03 02:35:00,656,voice
P001,P006,+91-90000-10001,+91-90000-10006,2026-06-20 11:58:00,794,voice
P049,P042,+91-90000-10049,+91-90000-10042,2026-08-03 17:42:00,433,voice
P021,P049,+91-90000-10021,+91-90000-10049,2026-08-04 00:26:00,191,voice
P008,P009,+91-90000-10008,+91-90000-10009,2026-07-06 22:36:00,886,voice
P002,P005,+91-90000-10002,+91-90000-10005,2026-07-25 22:48:00,221,voice
P026,P021,+91-90000-10026,+91-90000-10021,2026-07-06 17:24:00,275,voice
P006,P010,+91-90000-10006,+91-90000-10010,2026-08-17 23:33:00,856,voice
P008,P006,+91-90000-10008,+91-90000-10006,2026-08-10 07:37:00,139,voice
P007,P006,+91-90000-10007,+91-90000-10006,2026-08-07 01:24:00,602,voice
P005,P001,+91-90000-10005,+91-90000-10001,2026-07-25 16:02:00,212,voice
P006,P004,+91-90000-10006,+91-90000-10004,2026-07-07 08:47:00,801,voice
P033,P049,+91-90000-10033,+91-90000-10049,2026-08-17 22:59:00,300,voice
P004,P041,+91-90000-10004,+91-90000-10041,2026-08-19 15:12:00,606,voice
P007,P006,+91-90000-10007,+91-90000-10006,2026-08-09 05:11:00,61,voice
P007,P008,+91-90000-10007,+91-90000-10008,2026-07-14 16:39:00,581,voice
P002,P001,+91-90000-10002,+91-90000-10001,2026-06-18 18:36:00,210,voice
P041,P044,+91-90000-10041,+91-90000-10044,2026-06-01 09:53:00,696,voice
P002,P005,+91-90000-10002,+91-90000-10005,2026-06-20 03:02:00,536,voice
P005,P002,+91-90000-10005,+91-90000-10002,2026-07-07 07:35:00,15,voice
P034,P004,+91-90000-10034,+91-90000-10004,2026-07-02 06:40:00,185,voice
P003,P006,+91-90000-10003,+91-90000-10006,2026-06-18 21:46:00,818,voice
P006,P010,+91-90000-10006,+91-90000-10010,2026-07-03 13:18:00,837,voice
P009,P010,+91-90000-10009,+91-90000-10010,2026-08-01 00:05:00,535,voice
P003,P005,+91-90000-10003,+91-90000-10005,2026-08-03 19:45:00,197,voice
P010,P006,+91-90000-10010,+91-90000-10006,2026-06-03 10:23:00,407,voice
P011,P004,+91-90000-10011,+91-90000-10004,2026-07-20 00:35:00,800,voice
P009,P045,+91-90000-10009,+91-90000-10045,2026-06-14 00:46:00,256,voice
P008,P007,+91-90000-10008,+91-90000-10007,2026-08-10 18:06:00,278,voice
P007,P040,+91-90000-10007,+91-90000-10040,2026-06-06 16:15:00,435,voice
P010,P006,+91-90000-10010,+91-90000-10006,2026-07-26 14:43:00,137,voice
P002,P004,+91-90000-10002,+91-90000-10004,2026-06-07 12:13:00,476,voice
P009,P006,+91-90000-10009,+91-90000-10006,2026-07-24 13:21:00,295,voice
P046,P029,+91-90000-10046,+91-90000-10029,2026-08-02 16:30:00,603,voice
P001,P005,+91-90000-10001,+91-90000-10005,2026-06-13 00:45:00,595,voice
P010,P007,+91-90000-10010,+91-90000-10007,2026-08-21 12:00:00,683,voice
P007,P024,+91-90000-10007,+91-90000-10024,2026-07-18 04:13:00,844,voice
P007,P010,+91-90000-10007,+91-90000-10010,2026-07-09 14:26:00,751,voice
P008,P009,+91-90000-10008,+91-90000-10009,2026-08-21 19:46:00,368,voice
P005,P002,+91-90000-10005,+91-90000-10002,2026-08-19 09:39:00,66,voice
P027,P028,+91-90000-10027,+91-90000-10028,2026-07-07 20:10:00,617,voice
P008,P010,+91-90000-10008,+91-90000-10010,2026-08-08 08:06:00,237,voice
P035,P036,+91-90000-10035,+91-90000-10036,2026-08-27 02:20:00,358,voice
P020,P007,+91-90000-10020,+91-90000-10007,2026-07-23 14:29:00,729,voice
P035,P032,+91-90000-10035,+91-90000-10032,2026-06-02 12:32:00,150,voice
P001,P005,+91-90000-10001,+91-90000-10005,2026-07-17 20:05:00,537,voice
P010,P006,+91-90000-10010,+91-90000-10006,2026-07-21 20:14:00,316,voice
P003,P001,+91-90000-10003,+91-90000-10001,2026-08-26 11:39:00,580,voice
P002,P016,+91-90000-10002,+91-90000-10016,2026-08-19 17:00:00,361,voice
P003,P002,+91-90000-10003,+91-90000-10002,2026-07-26 10:59:00,713,voice
P048,P015,+91-90000-10048,+91-90000-10015,2026-06-22 16:29:00,554,voice
P002,P003,+91-90000-10002,+91-90000-10003,2026-06-05 15:22:00,320,voice
P003,P001,+91-90000-10003,+91-90000-10001,2026-06-23 07:35:00,731,voice
P049,P020,+91-90000-10049,+91-90000-10020,2026-07-11 20:55:00,51,voice
P030,P020,+91-90000-10030,+91-90000-10020,2026-06-23 01:58:00,62,voice
P002,P003,+91-90000-10002,+91-90000-10003,2026-07-14 03:58:00,897,voice
P004,P006,+91-90000-10004,+91-90000-10006,2026-08-02 15:05:00,887,voice
P007,P006,+91-90000-10007,+91-90000-10006,2026-07-15 14:38:00,111,voice
P009,P010,+91-90000-10009,+91-90000-10010,2026-07-27 19:33:00,583,voice
P023,P010,+91-90000-10023,+91-90000-10010,2026-06-17 19:14:00,317,voice
P001,P006,+91-90000-10001,+91-90000-10006,2026-06-24 10:57:00,60,voice
P001,P003,+91-90000-10001,+91-90000-10003,2026-06-17 13:53:00,133,voice
P049,P031,+91-90000-10049,+91-90000-10031,2026-08-21 17:36:00,124,voice
P002,P003,+91-90000-10002,+91-90000-10003,2026-06-08 06:20:00,277,voice
P004,P003,+91-90000-10004,+91-90000-10003,2026-06-03 05:47:00,446,voice
P008,P006,+91-90000-10008,+91-90000-10006,2026-06-22 12:59:00,387,voice
P005,P003,+91-90000-10005,+91-90000-10003,2026-06-09 22:18:00,376,voice
P006,P007,+91-90000-10006,+91-90000-10007,2026-08-11 18:00:00,94,voice
P030,P049,+91-90000-10030,+91-90000-10049,2026-08-21 23:39:00,296,voice
P009,P041,+91-90000-10009,+91-90000-10041,2026-06-07 20:50:00,485,voice
P044,P040,+91-90000-10044,+91-90000-10040,2026-08-25 17:24:00,698,voice
P006,P007,+91-90000-10006,+91-90000-10007,2026-08-25 13:46:00,231,voice
P001,P004,+91-90000-10001,+91-90000-10004,2026-07-03 17:40:00,668,voice
P004,P003,+91-90000-10004,+91-90000-10003,2026-08-18 07:11:00,40,voice
P006,P007,+91-90000-10006,+91-90000-10007,2026-08-04 22:51:00,123,voice
P010,P006,+91-90000-10010,+91-90000-10006,2026-06-05 03:29:00,520,voice
P007,P006,+91-90000-10007,+91-90000-10006,2026-08-18 08:29:00,839,voice
P003,P002,+91-90000-10003,+91-90000-10002,2026-07-21 13:56:00,728,voice
P030,P049,+91-90000-10030,+91-90000-10049,2026-07-15 20:18:00,663,voice
P048,P011,+91-90000-10048,+91-90000-10011,2026-06-08 07:23:00,574,voice
P008,P009,+91-90000-10008,+91-90000-10009,2026-06-19 19:15:00,722,voice
P001,P002,+91-90000-10001,+91-90000-10002,2026-06-07 17:34:00,214,voice
P001,P009,+91-90000-10001,+91-90000-10009,2026-06-25 04:21:00,577,voice
P002,P005,+91-90000-10002,+91-90000-10005,2026-07-21 16:21:00,20,voice
P005,P003,+91-90000-10005,+91-90000-10003,2026-06-15 23:39:00,379,voice
P004,P003,+91-90000-10004,+91-90000-10003,2026-06-18 15:56:00,792,voice
P004,P002,+91-90000-10004,+91-90000-10002,2026-08-06 09:08:00,53,voice
P004,P002,+91-90000-10004,+91-90000-10002,2026-07-23 03:11:00,710,voice
P008,P007,+91-90000-10008,+91-90000-10007,2026-06-13 01:53:00,36,voice
P007,P006,+91-90000-10007,+91-90000-10006,2026-07-27 00:05:00,356,voice
P032,P019,+91-90000-10032,+91-90000-10019,2026-07-09 03:37:00,436,voice
P008,P006,+91-90000-10008,+91-90000-10006,2026-08-04 01:25:00,139,voice
P035,P043,+91-90000-10035,+91-90000-10043,2026-08-21 11:37:00,342,voice
P005,P003,+91-90000-10005,+91-90000-10003,2026-06-27 02:52:00,748,voice
P047,P032,+91-90000-10047,+91-90000-10032,2026-08-13 19:47:00,54,voice
P034,P027,+91-90000-10034,+91-90000-10027,2026-08-09 05:43:00,154,voice
P003,P002,+91-90000-10003,+91-90000-10002,2026-08-08 20:31:00,316,voice
P003,P006,+91-90000-10003,+91-90000-10006,2026-08-27 07:43:00,281,voice
P007,P006,+91-90000-10007,+91-90000-10006,2026-08-12 01:29:00,15,voice
P018,P004,+91-90000-10018,+91-90000-10004,2026-07-25 21:44:00,669,voice
P009,P020,+91-90000-10009,+91-90000-10020,2026-08-17 05:53:00,596,voice
P008,P006,+91-90000-10008,+91-90000-10006,2026-07-13 11:53:00,706,voice
P001,P004,+91-90000-10001,+91-90000-10004,2026-08-10 05:08:00,375,voice
P007,P009,+91-90000-10007,+91-90000-10009,2026-08-26 16:03:00,712,voice
P011,P029,+91-90000-10011,+91-90000-10029,2026-07-17 07:25:00,686,voice
P007,P049,+91-90000-10007,+91-90000-10049,2026-07-07 02:54:00,767,voice
P004,P003,+91-90000-10004,+91-90000-10003,2026-07-08 03:08:00,31,voice
P009,P008,+91-90000-10009,+91-90000-10008,2026-06-02 12:47:00,136,voice
P002,P023,+91-90000-10002,+91-90000-10023,2026-07-17 23:34:00,147,voice
P007,P008,+91-90000-10007,+91-90000-10008,2026-08-22 04:24:00,802,voice
P006,P009,+91-90000-10006,+91-90000-10009,2026-07-25 20:21:00,266,voice
P001,P006,+91-90000-10001,+91-90000-10006,2026-08-12 21:48:00,317,voice
P003,P004,+91-90000-10003,+91-90000-10004,2026-07-10 13:03:00,729,voice
P038,P028,+91-90000-10038,+91-90000-10028,2026-07-25 18:21:00,885,voice
P009,P010,+91-90000-10009,+91-90000-10010,2026-08-14 23:33:00,393,voice
P024,P032,+91-90000-10024,+91-90000-10032,2026-08-25 05:26:00,459,voice
P006,P009,+91-90000-10006,+91-90000-10009,2026-07-04 16:49:00,321,voice
P007,P008,+91-90000-10007,+91-90000-10008,2026-08-26 16:12:00,772,voice
P014,P003,+91-90000-10014,+91-90000-10003,2026-07-19 14:28:00,591,voice
P002,P005,+91-90000-10002,+91-90000-10005,2026-08-02 13:51:00,87,voice
P003,P001,+91-90000-10003,+91-90000-10001,2026-07-10 08:29:00,641,voice
P039,P009,+91-90000-10039,+91-90000-10009,2026-06-25 13:32:00,774,voice
P010,P008,+91-90000-10010,+91-90000-10008,2026-07-02 18:46:00,274,voice
P037,P008,+91-90000-10037,+91-90000-10008,2026-06-07 06:06:00,39,voice
P001,P005,+91-90000-10001,+91-90000-10005,2026-06-03 14:30:00,670,voice
P003,P005,+91-90000-10003,+91-90000-10005,2026-08-14 05:41:00,296,voice
P009,P006,+91-90000-10009,+91-90000-10006,2026-07-06 03:32:00,429,voice
P043,P010,+91-90000-10043,+91-90000-10010,2026-07-23 01:36:00,288,voice
P009,P018,+91-90000-10009,+91-90000-10018,2026-08-23 22:12:00,34,voice
P006,P002,+91-90000-10006,+91-90000-10002,2026-08-18 06:26:00,163,voice
P009,P008,+91-90000-10009,+91-90000-10008,2026-07-24 09:41:00,220,voice
P027,P013,+91-90000-10027,+91-90000-10013,2026-08-11 18:03:00,591,voice
P002,P006,+91-90000-10002,+91-90000-10006,2026-07-02 22:35:00,286,voice
P008,P009,+91-90000-10008,+91-90000-10009,2026-06-10 17:38:00,882,voice
P049,P024,+91-90000-10049,+91-90000-10024,2026-08-07 15:40:00,562,voice
P006,P005,+91-90000-10006,+91-90000-10005,2026-07-27 12:05:00,57,voice
P007,P023,+91-90000-10007,+91-90000-10023,2026-06-25 05:50:00,66,voice
P020,P025,+91-90000-10020,+91-90000-10025,2026-07-20 05:08:00,639,voice
P006,P008,+91-90000-10006,+91-90000-10008,2026-08-06 15:38:00,204,voice
P007,P028,+91-90000-10007,+91-90000-10028,2026-06-22 02:42:00,727,voice
P025,P023,+91-90000-10025,+91-90000-10023,2026-06-09 13:06:00,59,voice
P002,P005,+91-90000-10002,+91-90000-10005,2026-07-01 16:55:00,140,voice
P034,P036,+91-90000-10034,+91-90000-10036,2026-06-05 03:41:00,670,voice
P040,P010,+91-90000-10040,+91-90000-10010,2026-07-17 16:19:00,554,voice
P013,P027,+91-90000-10013,+91-90000-10027,2026-08-17 16:33:00,452,voice
P039,P013,+91-90000-10039,+91-90000-10013,2026-07-20 21:29:00,476,voice
P001,P004,+91-90000-10001,+91-90000-10004,2026-08-04 04:58:00,295,voice
P009,P008,+91-90000-10009,+91-90000-10008,2026-06-05 08:29:00,689,voice
P001,P006,+91-90000-10001,+91-90000-10006,2026-08-04 01:21:00,275,voice
P017,P005,+91-90000-10017,+91-90000-10005,2026-08-21 12:01:00,77,voice
P009,P010,+91-90000-10009,+91-90000-10010,2026-08-16 15:59:00,286,voice
P005,P002,+91-90000-10005,+91-90000-10002,2026-07-02 22:44:00,651,voice
P006,P003,+91-90000-10006,+91-90000-10003,2026-08-11 00:05:00,312,voice
P009,P010,+91-90000-10009,+91-90000-10010,2026-06-15 08:50:00,792,voice
P006,P004,+91-90000-10006,+91-90000-10004,2026-06-06 08:49:00,634,voice
P003,P005,+91-90000-10003,+91-90000-10005,2026-07-18 19:26:00,129,voice
P007,P006,+91-90000-10007,+91-90000-10006,2026-06-09 19:05:00,533,voice
P002,P004,+91-90000-10002,+91-90000-10004,2026-07-01 21:36:00,589,voice
P002,P003,+91-90000-10002,+91-90000-10003,2026-06-15 22:32:00,825,voice
P001,P006,+91-90000-10001,+91-90000-10006,2026-06-02 21:01:00,298,voice
P008,P007,+91-90000-10008,+91-90000-10007,2026-06-13 02:25:00,225,voice
P028,P006,+91-90000-10028,+91-90000-10006,2026-08-21 05:46:00,660,voice
P004,P005,+91-90000-10004,+91-90000-10005,2026-08-16 04:41:00,896,voice
P010,P008,+91-90000-10010,+91-90000-10008,2026-07-07 11:01:00,384,voice
P005,P002,+91-90000-10005,+91-90000-10002,2026-06-23 21:18:00,547,voice
P015,P014,+91-90000-10015,+91-90000-10014,2026-08-23 18:45:00,493,voice
P002,P006,+91-90000-10002,+91-90000-10006,2026-07-04 20:05:00,590,voice
P009,P033,+91-90000-10009,+91-90000-10033,2026-07-27 18:02:00,822,voice
P001,P005,+91-90000-10001,+91-90000-10005,2026-06-01 23:42:00,266,voice
P003,P001,+91-90000-10003,+91-90000-10001,2026-08-19 19:42:00,351,voice
P022,P046,+91-90000-10022,+91-90000-10046,2026-08-09 14:13:00,596,voice
P003,P001,+91-90000-10003,+91-90000-10001,2026-06-08 01:11:00,65,voice
P006,P009,+91-90000-10006,+91-90000-10009,2026-07-16 08:55:00,162,voice
P033,P032,+91-90000-10033,+91-90000-10032,2026-06-25 03:15:00,879,voice
P010,P009,+91-90000-10010,+91-90000-10009,2026-08-26 20:15:00,478,voice
P007,P010,+91-90000-10007,+91-90000-10010,2026-07-12 01:29:00,630,voice
